,T2m,TSKIN,SUBLIM,QH,QL,SW_d,LW_d,RAIN,BDOT,ALBEDO,SMELT
1987-10-07,248.42346,246.87086,-0.04398227,12.278501,1.4248424,53.672512,180.37708,0.0,2.1681278,0.8075022,0.0
1987-10-08,244.88672,240.03552,-0.01585837,10.98423,0.51406866,80.590546,139.44347,0.0,0.093512915,0.781749,0.0
1987-10-09,252.00867,246.77179,0.040522844,45.311893,-1.3114201,73.226006,166.97269,0.0,0.22670588,0.7907717,0.0
1987-10-10,257.68826,256.67783,0.20698449,17.047052,-6.706688,38.1475,236.60033,0.0,3.6293368,0.82570124,0.0
1987-10-11,255.89113,253.51953,-0.020536456,3.6689491,0.6661818,53.99889,215.12007,0.0,1.1542494,0.80464995,0.0
1987-10-12,250.97444,248.17755,-0.09756778,27.055582,3.1600215,60.138184,162.95091,0.0,0.008213955,0.7951017,0.0
1987-10-13,248.39519,243.7044,-0.045326054,18.671162,1.4680611,61.9458,153.8712,0.0,2.094908e-05,0.7912358,0.0
1987-10-14,252.23389,249.94958,0.00024727924,23.486818,-0.007927418,40.149822,196.70514,0.0,0.114942715,0.8115009,0.0
1987-10-15,250.61543,248.13884,-0.05565981,13.304643,1.8018122,44.19914,182.33522,0.0,1.137701,0.8030179,0.0
1987-10-16,246.99469,242.83502,-0.073494285,27.26709,2.3836756,56.97469,144.94847,0.0,0.0046245316,0.7861338,0.0
1987-10-17,246.41914,243.1072,-0.058775254,18.386335,1.9064542,51.663574,157.04776,0.0,0.12113302,0.7870991,0.0
1987-10-18,245.06453,239.92354,-0.025528757,8.527062,0.8273552,48.31734,155.6671,0.0,0.09187218,0.7858535,0.0
1987-10-19,240.13588,235.73903,-0.04342851,24.460306,1.4069518,50.959797,124.54992,0.0,0.017819004,0.77890176,0.0
1987-10-20,242.18987,237.93011,-0.05039261,36.8249,1.6342907,48.86369,131.92464,0.0,0.0063583083,0.7802218,0.0
1987-10-21,247.77852,244.61969,-0.10116579,30.417557,3.2784855,38.930897,162.47998,0.0,0.03467526,0.78712285,0.0
1987-10-22,249.06294,245.49147,-0.099309824,49.140423,3.2226822,42.54964,148.86343,0.0,0.023015272,0.7780809,0.0
1987-10-23,256.7381,255.58,0.2722365,29.226446,-8.799535,18.588587,232.60817,0.0,11.409216,0.830505,0.0
1987-10-24,257.35342,255.7174,0.096976265,36.528385,-3.144015,19.362482,208.27545,0.0,1.5605218,0.81811494,0.0
1987-10-25,249.50427,248.16273,-0.029169131,7.9817023,0.9458212,19.993296,190.04652,0.0,1.3020905,0.8077221,0.0
1987-10-26,247.30585,242.27782,-0.028285513,8.180658,0.9150627,33.08885,167.75609,0.0,0.16136435,0.783337,0.0
1987-10-27,249.31897,245.22203,-0.078079745,30.674812,2.5297167,28.434408,170.23521,0.0,0.43160537,0.797034,0.0
1987-10-28,257.632,255.62355,-0.1744793,20.1328,5.6649528,14.115315,231.25725,0.0,8.080767,0.8367189,0.0
1987-10-29,260.7236,259.2191,-0.20802735,17.918293,6.75022,15.153687,231.58357,0.0,9.030996,0.82691973,0.0
1987-10-30,259.0056,256.36258,-0.16787992,21.830927,5.4483037,16.475504,223.81,0.0,3.2569933,0.81837535,0.0
1987-10-31,261.94308,260.6157,-0.077480815,16.98863,2.540198,10.246796,242.22595,0.0,14.984178,0.8462092,0.0
1987-11-01,251.87398,250.47351,-0.035453416,7.496984,1.1491593,16.881552,194.07893,0.0,2.3101573,0.80427855,0.0
1987-11-02,247.47786,244.76581,-0.05785841,32.668713,1.8766079,16.689169,163.50092,0.0,0.32838935,0.7951602,0.0
1987-11-03,248.59065,247.21649,-0.01497207,9.354989,0.48559904,15.397746,184.98576,0.0,0.86878324,0.79813385,0.0
1987-11-04,242.78172,239.42169,-0.053759202,31.337662,1.7447456,20.335897,137.1484,0.0,0.12116071,0.7783698,0.0
1987-11-05,248.80182,245.45995,-0.09392502,54.928986,3.0438244,19.014618,154.27907,0.0,0.0005084467,0.7790934,0.0
1987-11-06,260.33295,258.49124,-0.02097045,39.185352,0.682594,10.522838,230.2705,0.0,0.23842071,0.80436987,0.0
1987-11-07,261.18344,258.65463,-0.16802491,62.795284,5.4505363,15.982086,186.37146,0.0,0.08127767,0.78258616,0.0
1987-11-08,261.05588,258.32785,-0.061580367,74.237854,2.007562,15.231212,176.60558,0.0,0.0040443568,0.7795309,0.0
1987-11-09,251.45714,248.2973,-0.112067975,36.04997,3.6323717,14.368127,155.53397,0.0,0.6257125,0.77892125,0.0
1987-11-10,254.53862,251.78508,-0.103881575,40.206028,3.3684013,8.916598,189.57106,0.0,0.12502387,0.7872126,0.0
1987-11-11,257.2465,254.4334,-0.1002945,47.832584,3.2489903,9.04296,186.08447,0.0,0.058552474,0.78162116,0.0
1987-11-12,253.13158,251.07475,-0.049049363,34.738472,1.5904279,7.682943,185.67676,0.0,0.6783342,0.787418,0.0
1987-11-13,252.76067,251.46709,0.011234412,17.778149,-0.35907444,4.250814,204.67473,0.0,2.7764456,0.8187899,0.0
1987-11-14,244.50005,241.14294,-0.04841688,36.77572,1.5699087,9.857015,136.18498,0.0,0.088155,0.76745814,0.0
1987-11-15,246.441,242.37013,-0.04524352,20.47708,1.4671885,8.337199,161.04851,0.0,0.0697474,0.7738328,0.0
1987-11-16,245.2382,240.51918,-0.08080201,45.340473,2.6190279,8.316813,131.68388,0.0,0.0055207657,0.76231736,0.0
1987-11-17,247.97362,244.30132,-0.15476185,51.38254,5.016353,6.9978027,145.81947,0.0,0.026709786,0.76418906,0.0
1987-11-18,252.40343,249.19624,-0.13354927,39.057182,4.330468,4.5077515,180.47112,0.0,0.07487526,0.7861205,0.0
1987-11-19,256.52786,254.3653,-0.076027066,28.443357,2.4711592,2.4747264,218.93799,0.0,4.0343056,0.81472594,0.0
1987-11-20,255.44234,254.14632,-0.055298977,20.658424,1.7912682,3.173294,210.99791,0.0,2.627888,0.79478246,0.0
1987-11-21,248.40947,246.18477,-0.07049055,17.808943,2.2865038,3.555107,178.46483,0.0,0.79839224,0.7758692,0.0
1987-11-22,261.66418,259.8278,-0.25444314,28.694777,8.298415,0.90273637,250.89229,0.0,16.944477,0.8488739,0.0
1987-11-23,272.09232,270.0342,-0.15879008,43.035915,5.5204315,2.255779,265.2166,0.69065213,4.8475533,0.8026815,0.0
1987-11-24,262.7554,261.58868,-0.093566164,15.886571,3.0464866,1.3515784,236.59901,0.0,6.697202,0.80660945,0.0
1987-11-25,254.08534,252.72572,-0.064523816,10.933564,2.0941331,1.220524,206.91277,0.0,2.7291276,0.796037,0.0
1987-11-26,246.12968,242.09978,-0.017226432,6.210366,0.5582312,1.8977895,161.27821,0.0,0.5397113,0.7675605,0.0
1987-11-27,243.8467,241.34186,-0.0231172,27.48671,0.7503226,1.3778111,164.18085,0.0,0.54755616,0.7716681,0.0
1987-11-28,243.63647,240.85732,-0.015100034,5.737592,0.4891604,1.0619711,169.96323,0.0,1.0149167,0.7770893,0.0
1987-11-29,239.71979,232.31685,-0.02688142,18.07678,0.87089777,1.5836996,121.76755,0.0,0.10005891,0.7503543,0.0
1987-11-30,240.47841,234.7729,-0.075055085,43.967144,2.4327748,1.3520712,124.74264,0.0,0.0091904355,0.74730253,0.0
1987-12-01,255.87157,253.53596,-0.059259202,43.224014,1.9232384,0.5444946,216.42989,0.0,2.1752672,0.7799566,0.0
1987-12-02,256.0989,254.2134,-0.05528206,24.302904,1.7939605,0.4474182,210.1508,0.0,1.3156012,0.7791028,0.0
1987-12-03,248.11475,242.24469,-0.06338231,28.629225,2.053476,0.78048706,150.4544,0.0,0.07593878,0.74797267,0.0
1987-12-04,257.75735,254.87798,-0.1948645,25.957182,6.3201356,0.22076638,229.11595,0.0,3.6656299,0.7865477,0.0
1987-12-05,255.68324,254.41597,0.06706275,27.007484,-2.1700158,0.3366216,207.78479,0.0,1.7515874,0.76875496,0.0
1987-12-06,255.35126,253.86371,0.032198347,29.175592,-1.0361266,0.14246242,213.03926,0.0,1.2504116,0.78587556,0.0
1987-12-07,254.62709,252.7426,-0.038575612,30.723213,1.2563554,0.07476425,197.16847,0.0,1.1564673,0.78892803,0.0
1987-12-08,246.58473,242.1588,-0.06381993,36.52995,2.0689538,0.27966952,136.80046,0.0,0.10863983,0.7589583,0.0
1987-12-09,253.13838,248.91182,-0.21138717,44.427692,6.8519874,0.16682799,183.76122,0.0,0.9416236,0.7551747,0.0
1987-12-10,259.5631,258.24915,0.03197205,26.242699,-1.0263994,0.0050239568,236.75822,0.0,6.3954163,0.7898224,0.0
1987-12-11,249.67555,247.49219,-0.03885238,9.658989,1.2626587,0.091460675,177.41313,0.0,1.5710295,0.7534048,0.0
1987-12-12,252.44835,248.81529,-0.15836103,47.905746,5.1341476,0.030859657,178.99022,0.0,0.29701382,0.7740964,0.0
1987-12-13,255.2704,252.81212,-0.11295999,40.744926,3.6622734,0.046787363,190.43031,0.0,0.82661873,0.7621324,0.0
1987-12-14,254.92305,253.27754,-0.044004347,18.423758,1.4273018,0.0044816337,210.69014,0.0,1.5007433,0.78335565,0.0
1987-12-15,246.144,243.01732,-0.03527899,11.849692,1.1447318,0.02226766,163.78058,0.0,0.5203508,0.7735074,0.0
1987-12-16,240.76112,234.35687,-0.051606234,29.264025,1.6719192,0.020998636,117.2132,0.0,0.0013095015,0.7455354,0.0
1987-12-17,242.26964,227.92615,-0.017481409,15.400565,0.5683542,0.013487498,116.79175,0.0,2.9161118e-05,0.74534863,0.0
1987-12-18,248.40132,243.12721,-0.09714936,39.37706,3.1497126,0.0005354087,182.44456,0.0,1.045227,0.76967204,0.0
1987-12-19,252.55019,250.78084,-0.009696417,20.322191,0.3165218,0.0024283726,210.16722,0.0,1.1138093,0.7608541,0.0
1987-12-20,253.19304,251.12073,-0.017343186,4.7947774,0.5644047,0.0009393692,223.26344,0.0,4.1023235,0.7651266,0.0
1987-12-21,252.86774,250.19458,-0.027734095,9.315434,0.8983039,0.0016352335,210.26079,0.0,1.4252459,0.754748,0.0
1987-12-22,243.75873,238.45665,-0.049452133,22.986822,1.6036706,0.003818512,131.95872,0.0,0.03679296,0.7558466,0.0
1987-12-23,242.79796,233.90326,0.0019540016,35.39111,-0.06396309,0.0046068826,125.27549,0.0,1.153189e-14,0.7547503,0.0
1987-12-24,242.88542,235.41559,0.001602168,31.373484,-0.05178229,0.00570933,131.98567,0.0,1.305703e-07,0.7552371,0.0
1987-12-25,242.32649,237.3293,0.008061812,52.233654,-0.2600254,0.007926941,129.55641,0.0,8.6755733e-07,0.75108707,0.0
1987-12-26,248.43687,245.6634,0.027118135,53.33273,-0.8792042,0.0095342,163.64827,0.0,0.0024156247,0.7536509,0.0
1987-12-27,249.14165,246.39857,0.034583863,55.326374,-1.1221019,0.012566884,157.70001,0.0,0.000593497,0.7527971,0.0
1987-12-28,251.99687,248.54602,-0.16903968,47.40826,5.4788947,0.018358866,164.06535,0.0,0.005067423,0.7520626,0.0
1987-12-29,251.28752,246.51253,-0.1351605,36.967907,4.3801045,0.027013341,165.15715,0.0,0.003127859,0.7553592,0.0
1987-12-30,247.96458,242.47237,-0.06219762,15.641276,2.0161262,0.03332449,173.33276,0.0,0.19240485,0.7538139,0.0
1987-12-31,247.66942,244.59749,-0.08172462,23.945395,2.6486776,0.044240404,178.27258,0.0,0.19302587,0.76982516,0.0
1988-01-01,245.73254,236.8827,-0.020470444,10.003715,0.6638637,0.070207946,142.55824,0.0,0.07596051,0.7479753,0.0
1988-01-02,243.36784,230.21904,-0.018593749,18.895721,0.6025056,0.1131908,127.014275,0.0,1.7030201e-05,0.74675345,0.0
1988-01-03,242.19447,232.9434,-0.042549152,21.586792,1.3786832,0.13387571,135.87468,0.0,0.0063313562,0.74919605,0.0
1988-01-04,244.16565,238.83647,-0.039964285,14.040298,1.2974676,0.1043537,177.76591,0.0,0.88635546,0.76628655,0.0
1988-01-05,245.20561,242.81612,-0.062036544,20.312967,2.0143902,0.16312885,171.36516,0.0,1.6970879,0.76079404,0.0
1988-01-06,242.14677,238.41394,-0.03389051,55.54616,1.0986966,0.27973428,126.147484,0.0,0.0044087945,0.751636,0.0
1988-01-07,245.20656,243.21313,0.014366117,44.939438,-0.46459746,0.35225233,159.19168,0.0,0.056866,0.755299,0.0
1988-01-08,246.55067,243.52657,-0.061135348,46.25597,1.9794797,0.4054807,145.84631,0.0,0.029647361,0.7545324,0.0
1988-01-09,248.49353,246.18597,-0.043354318,34.21259,1.4041176,0.338178,179.57623,0.0,0.31396624,0.7679021,0.0
1988-01-10,245.04463,242.02289,-0.044825826,31.025747,1.4528942,0.55126953,156.15495,0.0,0.1278257,0.7604803,0.0
1988-01-11,248.87285,246.50789,-0.046271387,49.323765,1.4985985,0.6836955,164.84068,0.0,0.1337813,0.7612798,0.0
1988-01-12,249.37285,248.29578,0.063521296,22.008415,-2.058569,0.26156107,198.35783,0.0,2.3714051,0.8040604,0.0
1988-01-13,248.64522,247.51744,0.07873982,20.778324,-2.550909,0.4619751,194.27606,0.0,0.83062965,0.7884426,0.0
1988-01-14,249.91481,248.44885,0.08289875,28.305609,-2.6836243,0.6715393,194.35602,0.0,0.99897045,0.7938125,0.0
1988-01-15,250.60956,249.11989,0.16914392,53.29977,-5.4755025,0.8670654,175.51654,0.0,0.058069512,0.7942944,0.0
1988-01-16,251.41467,249.48256,0.06761998,48.521595,-2.190298,1.0877103,166.92857,0.0,0.57113177,0.7782315,0.0
1988-01-17,241.5692,239.95961,-0.017851228,15.1059885,0.5787174,1.8259338,153.56696,0.0,0.7669497,0.76385576,0.0
1988-01-18,236.64397,233.25134,-0.030433645,22.903486,0.9870829,2.2941692,130.74068,0.0,0.31801298,0.76354,0.0
1988-01-19,235.75978,232.97705,-0.024617003,21.086636,0.800369,2.6042454,131.033,0.0,0.72391087,0.76256245,0.0
1988-01-20,228.88371,225.01894,-0.014709596,22.394722,0.47679734,3.3802083,95.41752,0.0,0.38573048,0.75813556,0.0
1988-01-21,233.4721,228.87207,-0.039355494,33.737057,1.2743582,3.1233146,124.56246,0.0,0.2466992,0.76593965,0.0
1988-01-22,246.86494,243.96321,-0.06736572,31.853241,2.1842647,3.0572422,182.14738,0.0,0.7896347,0.7805621,0.0
1988-01-23,247.2452,245.20235,-0.014524397,35.986176,0.47103962,3.4045105,176.41962,0.0,0.15661389,0.78164464,0.0
1988-01-24,249.17924,246.89278,-0.05557449,18.338606,1.8005638,3.8383992,186.85435,0.0,0.94625974,0.7812806,0.0
1988-01-25,242.00659,239.47125,-0.029530441,18.07298,0.9568667,3.6246338,154.04616,0.0,0.47674102,0.7862206,0.0
1988-01-26,238.7799,236.06311,-0.03815506,33.122543,1.2358924,5.9667764,134.28854,0.0,0.2641863,0.76781255,0.0
1988-01-27,234.98497,231.66168,-0.029991575,38.811176,0.97157377,8.491984,112.50083,0.0,0.20295754,0.7554817,0.0
1988-01-28,248.5992,246.46553,-0.04498503,33.975834,1.4609388,5.450399,192.84062,0.0,1.7296497,0.7888649,0.0
1988-01-29,254.59685,252.35277,0.057787847,69.180786,-1.8754982,5.6094155,171.15515,0.0,0.0027610124,0.7940791,0.0
1988-01-30,250.37389,248.35144,0.004569902,42.41836,-0.14739878,9.285645,170.63652,0.0,0.108546495,0.7780228,0.0
1988-01-31,251.42546,248.81592,-0.102295645,50.992847,3.3164299,8.35189,167.4337,0.0,0.05674171,0.7794436,0.0
1988-02-01,253.73741,250.57191,-0.18503071,73.98375,5.996488,10.512288,145.86177,0.0,0.00027516342,0.7717405,0.0
1988-02-02,252.29901,249.80244,-0.08716676,49.54544,2.8253765,8.35167,164.43698,0.0,0.021173913,0.7821528,0.0
1988-02-03,246.54115,243.10115,-0.075925425,45.01285,2.4614618,12.264766,136.24504,0.0,0.008568109,0.76848215,0.0
1988-02-04,244.02228,239.74756,-0.06750223,49.74886,2.1888554,16.609554,122.33036,0.0,0.0001498116,0.75828975,0.0
1988-02-05,244.06233,239.8029,-0.05947206,24.352753,1.9291191,10.02925,155.3022,0.0,0.43573597,0.78593343,0.0
1988-02-06,246.42761,244.1297,0.034010608,40.197075,-1.0983435,10.56158,167.87831,0.0,0.0373213,0.79365855,0.0
1988-02-07,246.32549,244.68977,0.012442968,35.198612,-0.40379414,12.555766,163.25836,0.0,0.009959289,0.7835576,0.0
1988-02-08,245.30713,240.21863,-0.061097104,25.236914,1.9790531,15.302205,150.42961,0.0,0.07508229,0.77849966,0.0
1988-02-09,240.0757,236.18196,-0.038533777,32.225475,1.2500322,23.499512,122.42987,0.0,0.02154058,0.75859857,0.0
1988-02-10,241.653,239.24751,-0.043109465,21.63481,1.3977362,15.059123,161.6418,0.0,0.7439395,0.7871797,0.0
1988-02-11,237.41821,233.01984,-0.016987367,15.241704,0.55078655,26.435385,124.19906,0.0,0.3155432,0.7634618,0.0
1988-02-12,235.82465,228.64679,-0.027328258,30.496199,0.88752705,28.673096,104.4943,0.0,0.000685659,0.76176447,0.0
1988-02-13,236.62383,228.44977,-0.014186129,11.993935,0.45969105,25.22404,124.42103,0.0,0.08730208,0.77231306,0.0
1988-02-14,239.09697,232.4777,-0.083279006,46.751846,2.6992505,32.190105,117.51507,0.0,0.0031263384,0.7655529,0.0
1988-02-15,248.3307,245.86993,0.014358105,67.51065,-0.46251783,24.674154,157.29692,0.0,0.40379742,0.7867059,0.0
1988-02-16,254.23637,251.98114,0.20884335,77.646324,-6.7637353,32.921463,159.5826,0.0,0.11598155,0.76952076,0.0
1988-02-17,244.05305,242.01912,-0.025931202,16.01303,0.8415017,28.875732,154.26491,0.0,0.5952387,0.77247566,0.0
1988-02-18,238.00594,234.10262,-0.022353495,37.471977,0.7257026,39.547848,113.500885,0.0,0.026249157,0.7630459,0.0
1988-02-19,248.05005,245.9282,0.0036101346,35.36369,-0.11540779,25.372543,179.88399,0.0,0.33000022,0.7915314,0.0
1988-02-20,240.91179,233.7647,-0.016492117,12.174993,0.5360422,43.4026,120.27764,0.0,0.004243985,0.763147,0.0
1988-02-21,244.23729,236.87878,0.07177154,46.699276,-2.3255823,39.879578,144.51492,0.0,0.0049063643,0.7780201,0.0
1988-02-22,254.41862,252.8243,0.3413749,56.3204,-11.055969,29.017876,197.1344,0.0,0.5450454,0.80191886,0.0
1988-02-23,256.33673,255.28865,0.1992366,33.52432,-6.4478545,24.13212,216.65166,0.0,3.3978004,0.8159491,0.0
1988-02-24,246.9294,244.49138,-0.06616716,28.45691,2.1454074,47.863586,155.6463,0.0,0.19462386,0.78131145,0.0
1988-02-25,253.10463,250.85136,-0.049582172,29.825468,1.612886,32.714092,194.65588,0.0,0.9534524,0.803335,0.0
1988-02-26,246.33199,243.90282,-0.056583334,25.309603,1.8354751,53.56201,150.88025,0.0,0.2581002,0.77730244,0.0
1988-02-27,244.58244,241.77571,-0.026226688,22.810545,0.8503974,52.793213,158.87222,0.0,0.39091727,0.78034616,0.0
1988-02-28,264.80582,262.73154,-0.26996613,48.97494,8.790623,41.917645,242.69664,0.0,11.119786,0.8114398,0.0
1988-02-29,266.96555,264.84012,-0.03828832,42.968555,1.2654729,31.092691,236.70729,0.0,4.2404327,0.831388,0.0
1988-03-01,254.92401,253.56438,-0.07107644,12.004817,2.3034885,51.91585,197.9077,0.0,2.4880877,0.8031338,0.0
1988-03-02,257.51663,255.29857,-0.11145498,20.802656,3.6168957,31.024984,226.07423,0.0,5.158841,0.84025866,0.0
1988-03-03,264.44388,262.69986,-0.09901898,23.47171,3.2333248,30.818613,253.37378,0.0,11.88951,0.8441246,0.0
1988-03-04,262.9079,261.24594,0.000962213,15.871329,-0.02285091,50.37184,236.46745,0.0,3.578432,0.81792647,0.0
1988-03-05,251.49506,250.7191,0.014324355,0.20386398,-0.46248165,38.34169,206.62901,0.0,2.6678686,0.8246575,0.0
1988-03-06,248.35478,246.96936,0.06361339,22.51446,-2.05809,61.073914,175.4063,0.0,0.51464283,0.7993528,0.0
1988-03-07,251.25209,249.74745,0.043830648,24.9649,-1.4194628,68.82399,177.97968,0.0,0.4896016,0.7953384,0.0
1988-03-08,241.5722,239.77303,-0.011083134,5.6756706,0.35973325,75.092155,147.9783,0.0,0.4814066,0.79101926,0.0
1988-03-09,239.68294,237.16487,-0.016547842,9.836505,0.5361977,79.39761,139.45761,0.0,0.27025592,0.79043573,0.0
1988-03-10,240.30188,236.49455,-0.027729433,19.422968,0.9004368,92.38641,131.99692,0.0,0.096858054,0.7847367,0.0
1988-03-11,251.29082,246.93073,-0.07799132,24.357424,2.5281677,68.33561,193.61859,0.0,0.68972915,0.8086124,0.0
1988-03-12,260.35272,257.73615,-0.17685412,21.851007,5.7361407,75.55432,224.99025,0.0,1.9391805,0.8083324,0.0
1988-03-13,257.34268,255.42412,-0.087270215,9.143303,2.829518,84.302246,209.5866,0.0,2.0339792,0.8001577,0.0
1988-03-14,248.16675,244.58391,-0.06950393,19.587101,2.253226,104.87573,146.81114,0.0,0.13158277,0.78705597,0.0
1988-03-15,249.17377,247.28865,-0.058464665,22.995695,1.892796,93.656334,171.55779,0.0,0.30198815,0.7956783,0.0
1988-03-16,250.6119,248.63293,-0.054776996,19.552176,1.7748312,85.247154,179.37419,0.0,0.8696493,0.80346733,0.0
1988-03-17,247.72572,244.61354,-0.036457032,11.919277,1.1835092,108.398766,156.36505,0.0,0.22428064,0.7912903,0.0
1988-03-18,247.5305,242.83337,0.0116591025,44.438248,-0.37406358,122.74056,127.92151,0.0,7.9026e-08,0.78614515,0.0
1988-03-19,250.51091,246.31865,0.022548685,45.66203,-0.7305887,122.31507,143.0154,0.0,3.2744604e-06,0.7867685,0.0
1988-03-20,254.27673,252.55727,0.12249824,29.08496,-3.9698334,102.4681,199.34999,0.0,0.20213573,0.8018015,0.0
1988-03-21,255.92894,253.96832,0.012369734,33.082073,-0.40031195,117.43343,179.4027,0.0,0.01606118,0.7920216,0.0
1988-03-22,252.97029,250.85075,0.06464253,42.88046,-2.0929008,98.87852,172.63611,0.0,0.04302226,0.79863584,0.0
1988-03-23,256.6238,255.23358,0.09836897,25.658773,-3.1859024,92.02319,206.09673,0.0,0.77990204,0.8097973,0.0
1988-03-24,254.90047,253.49487,-0.0377118,10.94237,1.2222472,112.479614,199.96489,0.0,0.4964247,0.80055207,0.0
1988-03-25,248.9613,246.6311,-0.021195328,9.571493,0.6887219,131.15721,160.11147,0.0,0.105216086,0.7895673,0.0
1988-03-26,243.44258,240.52235,-0.000433089,9.635411,0.010323684,146.74327,138.67741,0.0,0.0905145,0.784987,0.0
1988-03-27,244.02708,239.48485,-0.025388248,18.645208,0.8222315,154.35112,122.49691,0.0,0.023714017,0.7806815,0.0
1988-03-28,242.87703,237.04156,-0.022920894,21.217928,0.74270517,158.89099,118.82361,0.0,0.007385777,0.78188616,0.0
1988-03-29,254.743,252.35744,-0.03052915,29.702948,0.99023485,113.916016,204.86444,0.0,1.8145521,0.81627196,0.0
1988-03-30,253.37889,250.70598,-0.021545473,4.814775,0.6992329,156.67632,172.60852,0.0,1.3804128,0.7924865,0.0
1988-03-31,247.73445,242.72394,0.03519566,22.012785,-1.1399966,151.36174,153.7462,0.0,0.4316587,0.800218,0.0
1988-04-01,257.24023,255.95348,-0.06759346,17.303173,2.1951087,117.011475,215.1197,0.0,4.343314,0.8167429,0.0
1988-04-02,251.9326,250.95772,-0.022108048,7.46773,0.7179367,134.76497,185.53969,0.0,0.88763976,0.80780095,0.0
1988-04-03,246.72542,245.16406,0.0071543343,0.2715467,-0.23015197,146.33186,168.67772,0.0,0.5938785,0.8011368,0.0
1988-04-04,244.2915,242.94817,0.0067614093,0.6076154,-0.21912074,147.19485,161.91234,0.0,0.51593775,0.7987332,0.0
1988-04-05,244.35728,242.32365,-0.010551935,11.792024,0.34332886,150.63069,155.47673,0.0,1.005588,0.8027027,0.0
1988-04-06,247.65154,247.00519,0.0035873856,6.064367,-0.11763676,155.65532,175.84486,0.0,1.7392622,0.8001026,0.0
1988-04-07,254.70415,253.66783,-0.04097188,15.672249,1.3333058,95.95756,219.3169,0.0,7.2472067,0.8436819,0.0
1988-04-08,255.18938,254.95708,0.011630565,5.0752587,-0.37529358,115.73333,215.2359,0.0,7.9044113,0.82930386,0.0
1988-04-09,243.55316,242.59944,-0.0029030624,4.36995,0.09663534,199.6523,129.71393,0.0,0.19846438,0.7887341,0.0
1988-04-10,240.14935,236.09123,0.007900425,18.260338,-0.2565576,209.40356,105.227974,0.0,0.000378936,0.78652966,0.0
1988-04-11,243.40025,236.6629,-0.00032500504,14.885617,0.010490258,211.23283,112.46281,0.0,6.54133e-08,0.78734237,0.0
1988-04-12,241.99622,236.50008,-0.0071701547,14.766389,0.23520637,215.29356,113.65815,0.0,4.979604e-06,0.78866774,0.0
1988-04-13,245.62427,240.40544,0.0050454997,13.623563,-0.1623373,210.92256,133.86021,0.0,0.00020134478,0.79364747,0.0
1988-04-14,246.39693,240.30705,0.008340213,17.30735,-0.26831326,220.75005,131.26039,0.0,4.0980583e-05,0.79321104,0.0
1988-04-15,251.56383,249.44865,-0.013192663,7.907805,0.42836872,148.15039,199.54175,0.0,1.1591628,0.82085335,0.0
1988-04-16,253.14996,251.39648,-0.016013913,3.8604705,0.5175047,189.54387,193.59564,0.0,0.61982656,0.80928916,0.0
1988-04-17,254.73326,253.15202,-0.016456079,7.1316605,0.5335879,200.90877,193.39894,0.0,0.10884739,0.8065079,0.0
1988-04-18,254.32129,250.42755,-0.038141593,12.571743,1.2335529,226.5127,164.79283,0.0,0.0029332866,0.79805446,0.0
1988-04-19,251.50227,247.58226,0.011897198,18.728006,-0.38350305,234.97852,146.54613,0.0,0.011261398,0.7925042,0.0
1988-04-20,251.30595,248.69672,0.07449605,39.363495,-2.4145253,243.06477,129.08218,0.0,0.0,0.79134065,0.0
1988-04-21,252.78587,249.79399,0.06398404,31.7357,-2.0712092,233.1147,152.77266,0.0,0.0041964566,0.7934317,0.0
1988-04-22,254.69106,252.69507,0.1495485,36.063046,-4.8447247,235.6767,164.38394,0.0,0.14165671,0.8029555,0.0
1988-04-23,262.0364,260.56424,0.21921219,29.514006,-7.1051126,176.33997,224.30138,0.0,0.1699963,0.8193455,0.0
1988-04-24,261.99036,260.7513,0.14715587,21.40362,-4.761805,210.50354,213.65332,0.0,0.24088016,0.81124425,0.0
1988-04-25,263.5742,262.06992,0.33313262,30.705584,-10.792613,210.91267,219.66064,0.0,1.6074556,0.81655216,0.0
1988-04-26,260.1102,259.34943,0.08681983,9.452443,-2.8139212,218.57716,208.38159,0.0,1.0806161,0.8069284,0.0
1988-04-27,256.71353,254.56061,-0.019117353,15.003716,0.6203553,257.09442,170.60222,0.0,0.04014095,0.7954412,0.0
1988-04-28,260.43445,258.09976,-0.07479014,19.863123,2.4255702,263.35977,182.34395,0.0,0.0021605298,0.7941618,0.0
1988-04-29,260.09476,256.92352,0.070621364,23.875257,-2.2876241,265.29178,180.51854,0.0,3.3293214e-05,0.79560226,0.0
1988-04-30,261.48978,260.84863,0.0500486,6.303658,-1.6206807,195.4976,230.81012,0.0,2.570804,0.8259414,0.0
1988-05-01,256.83676,256.19382,0.06782234,-0.703924,-2.1964567,244.61743,195.81195,0.0,1.0681146,0.8045013,0.0
1988-05-02,258.47342,257.2976,0.002449608,8.56487,-0.0809443,151.57454,226.55284,0.0,11.082541,0.83785886,0.0
1988-05-03,258.46585,258.11423,0.010998295,3.8756473,-0.35686493,185.20918,214.94795,0.0,5.322697,0.8303917,0.0
1988-05-04,246.76433,247.66602,0.09920417,-13.377869,-3.2138164,261.30005,167.34457,0.0,0.9084751,0.80759776,0.0
1988-05-05,254.38838,253.16997,0.1675599,16.456442,-5.4297404,276.69156,176.40059,0.0,0.5107221,0.8043244,0.0
1988-05-06,256.2466,254.6887,0.087813795,18.532026,-2.844364,259.47876,178.58351,0.0,0.22479661,0.8094881,0.0
