,T2m,TSKIN,SUBLIM,QH,QL,SW_d,LW_d,RAIN,BDOT,ALBEDO,SMELT
2004-09-03,257.516,256.59415,-0.025069533,3.91244,0.81349534,112.569435,223.4315,0.0,1.9887363,0.80825055,0.0
2004-09-04,254.02226,250.98293,-0.008769029,1.4252342,0.2835528,142.02481,184.86871,0.0,0.3655927,0.79130524,0.0
2004-09-05,250.11583,247.97209,-0.03310197,8.00478,1.0739876,142.8799,170.78539,0.0,0.224273,0.7890479,0.0
2004-09-06,251.31462,247.78711,-0.026772885,5.179704,0.86727875,136.14767,177.19165,0.0,0.20469871,0.7894964,0.0
2004-09-07,250.49846,247.09883,-0.06955903,13.879415,2.2525704,145.84651,162.42139,0.0,0.16212642,0.78660935,0.0
2004-09-08,252.33421,249.31702,-0.04994086,7.988501,1.618672,128.24365,182.68755,0.0,0.5419026,0.7927301,0.0
2004-09-09,250.28902,247.43915,-0.041393004,7.7296367,1.3424226,127.47396,174.65535,0.0,0.24837926,0.78995246,0.0
2004-09-10,250.95082,243.84497,-0.026706856,9.396247,0.86524993,136.56978,154.24287,0.0,0.0017047311,0.7849151,0.0
2004-09-11,251.40309,247.28545,-0.08400343,18.426237,2.7229192,121.6829,171.12395,0.0,0.1676969,0.79044324,0.0
2004-09-12,250.63556,248.43358,-0.03102256,6.032177,1.0044894,115.448364,182.66301,0.0,0.33244777,0.7900871,0.0
2004-09-13,248.49104,244.1386,-0.020483285,5.1742415,0.6644623,121.55578,159.33095,0.0,0.07670714,0.78416467,0.0
2004-09-14,246.74745,239.6433,-0.029771235,8.844643,0.965187,116.3736,143.2014,0.0,0.053056568,0.7804974,0.0
2004-09-15,245.0168,239.96297,-0.0107303485,3.4788802,0.34623376,107.64437,157.07227,0.0,0.22997025,0.783235,0.0
2004-09-16,245.84496,240.70677,-0.015727948,4.7003403,0.50810975,106.48193,156.26071,0.0,0.24022834,0.78221565,0.0
2004-09-17,244.3303,235.16927,-0.010796448,5.4240756,0.3497331,114.99212,126.11526,0.0,0.015315754,0.7776846,0.0
2004-09-18,245.07649,240.40208,-0.018932818,5.9386077,0.61495775,76.71181,179.35675,0.0,0.48590815,0.79787594,0.0
2004-09-19,246.13414,243.41747,-0.021090033,5.624758,0.68271416,83.33236,176.75941,0.0,0.60416687,0.793932,0.0
2004-09-20,251.0818,249.55956,-0.044799563,10.556294,1.4543911,62.209797,208.63623,0.0,2.2843602,0.8112374,0.0
2004-09-21,251.85016,250.55962,-0.06493826,14.739308,2.106472,63.51009,196.44249,0.0,1.2875036,0.8061504,0.0
2004-09-22,249.4434,247.2458,-0.075219676,15.42084,2.438444,76.56677,179.91675,0.0,0.38403565,0.7912254,0.0
2004-09-23,253.6328,252.47357,-0.05588384,11.387703,1.8143692,55.107403,214.19206,0.0,2.2430727,0.8120721,0.0
2004-09-24,251.50252,249.09009,-0.040732797,7.3642755,1.3200189,66.59968,193.12927,0.0,0.47358412,0.797121,0.0
2004-09-25,252.3338,249.51912,-0.030179007,5.8521786,0.97991896,53.66194,209.68343,0.0,1.3978148,0.8086942,0.0
2004-09-26,250.44185,249.20184,-0.024511557,5.715382,0.79334956,55.48917,195.79817,0.0,0.89711505,0.80133975,0.0
2004-09-27,249.08012,246.71783,-0.0833589,17.675777,2.704098,52.71165,184.98322,0.0,0.90880513,0.79999936,0.0
2004-09-28,250.98924,248.96515,-0.08321277,15.219125,2.6982596,59.907715,183.70111,0.0,0.6368275,0.790364,0.0
2004-09-29,249.59761,247.29073,-0.07243829,13.17624,2.346986,57.810673,187.67458,0.0,1.3290017,0.7921891,0.0
2004-09-30,251.97162,250.30421,-0.082224205,15.462775,2.6666465,46.554348,197.81325,0.0,1.5514088,0.80320454,0.0
2004-10-01,245.49977,243.50195,-0.03336391,8.907607,1.0808113,52.61084,163.74794,0.0,0.3059115,0.789233,0.0
2004-10-02,241.74788,235.09584,-0.00799168,4.0908585,0.2586856,53.360596,137.69688,0.0,0.05917946,0.78538156,0.0
2004-10-03,244.1176,230.06372,-0.0065905266,5.434826,0.21544607,60.54834,119.5812,0.0,0.0013826579,0.7751777,0.0
2004-10-04,243.99615,231.69348,-0.0038319374,18.32586,0.123371206,55.64372,136.94559,0.0,8.63862e-05,0.7791846,0.0
2004-10-05,247.28651,240.88696,-0.02144265,11.306389,0.6954904,50.460327,170.47047,0.0,0.073255695,0.78151566,0.0
2004-10-06,252.9683,250.36092,-0.18348962,25.322573,5.951862,26.5896,208.5127,0.0,1.9225819,0.81103057,0.0
2004-10-07,255.75562,253.63365,-0.16362163,18.297903,5.3065386,30.397476,214.10724,0.0,1.5542188,0.80255103,0.0
2004-10-08,255.10857,253.29768,-0.15480429,20.047636,5.0238166,27.366663,214.2342,0.0,3.8243368,0.8037056,0.0
2004-10-09,253.68861,252.33998,-0.07880587,13.836853,2.5572925,27.673004,202.19048,0.0,5.0664854,0.80691105,0.0
2004-10-10,242.13483,240.22908,-0.046203576,20.623896,1.4981202,33.679447,141.38643,0.0,0.2940221,0.7851194,0.0
2004-10-11,235.93254,232.74097,-0.027916402,18.337265,0.9034939,35.277157,116.02271,0.0,0.11081538,0.78044844,0.0
2004-10-12,235.33205,226.11726,-0.010698384,9.304976,0.34756222,29.194376,113.78452,0.0,0.029253107,0.7838055,0.0
2004-10-13,237.93016,232.63715,-0.01974836,10.745851,0.6388381,25.87207,150.09216,0.0,0.2744483,0.7895745,0.0
2004-10-14,238.67668,232.13402,-0.02095081,13.959456,0.6812921,27.219564,138.4652,0.0,0.09806111,0.7823327,0.0
2004-10-15,247.44173,243.23157,-0.11449734,39.08331,3.7097576,20.756266,171.21678,0.0,0.4604175,0.79887205,0.0
2004-10-16,243.52113,241.2368,-0.06727066,22.683252,2.1812408,20.823282,150.61855,0.0,0.37644652,0.7845302,0.0
2004-10-17,234.08612,230.32196,-0.02068475,16.904634,0.6682636,22.950785,113.742226,0.0,0.116476335,0.7760236,0.0
2004-10-18,239.28413,232.33861,-0.019431368,10.710113,0.63110733,16.646551,155.99704,0.0,0.109772705,0.7894461,0.0
2004-10-19,250.06703,244.3454,-0.077671535,12.272321,2.5178547,13.966283,202.20506,0.0,0.9464403,0.80063987,0.0
2004-10-20,253.81435,248.01976,-0.08589575,10.46663,2.781975,12.186145,208.96281,0.0,0.9725703,0.7953445,0.0
2004-10-21,248.11705,246.13397,-0.07544721,15.603366,2.446595,12.602997,179.33424,0.0,1.1350173,0.78663194,0.0
2004-10-22,238.03249,233.06807,-0.023241661,13.656844,0.7532084,13.163784,129.28783,0.0,0.08730022,0.7770574,0.0
2004-10-23,241.78485,237.84196,-0.028377373,13.009323,0.9185202,8.666184,171.3366,0.0,0.35542664,0.7929932,0.0
2004-10-24,241.02467,234.80461,-0.008358152,3.6764772,0.26997995,9.626058,153.3076,0.0,0.26685598,0.7802425,0.0
2004-10-25,233.63672,226.41528,-0.010091491,9.556605,0.32726732,10.079387,114.026,0.0,0.086125486,0.77161294,0.0
2004-10-26,236.71507,226.01524,-0.015145654,15.837882,0.49330935,8.548584,131.95262,0.0,0.18236051,0.77630657,0.0
2004-10-27,248.05028,245.77837,-0.09263359,21.994673,3.0062144,5.1103516,203.53778,0.0,1.7214583,0.8009957,0.0
2004-10-28,244.35927,240.96954,-0.0194264,5.4536757,0.6319456,5.0311737,177.17711,0.0,0.8719103,0.7882824,0.0
2004-10-29,241.37056,239.76537,-0.014045191,8.032823,0.45464048,3.9680812,172.31328,0.0,1.3402526,0.790909,0.0
2004-10-30,233.79823,228.36877,-0.017711185,14.562276,0.575336,4.7103667,122.52012,0.0,0.20580836,0.7728419,0.0
2004-10-31,241.93181,239.0335,-0.06814073,26.105234,2.2097998,2.8897684,169.46541,0.0,0.8958306,0.78819466,0.0
2004-11-01,244.03082,241.3421,-0.057940315,17.395464,1.8790189,2.822839,170.72607,0.0,0.7841042,0.77188355,0.0
2004-11-02,241.0426,237.22151,-0.021838373,8.856815,0.7078286,2.140035,161.56805,0.0,0.6387494,0.77322084,0.0
2004-11-03,235.32112,230.91771,-0.01657315,11.424408,0.5355992,1.9144491,135.41624,0.0,0.2094055,0.763695,0.0
2004-11-04,233.02441,228.47389,-0.021547299,18.003258,0.6974037,1.4846497,128.17578,0.0,0.27721658,0.75648224,0.0
2004-11-05,247.63722,245.50964,-0.10888249,30.536415,3.529916,0.4725399,200.17725,0.0,2.6525345,0.7920773,0.0
2004-11-06,248.43413,246.87682,-0.06577507,17.68588,2.132733,0.49691424,186.57503,0.0,2.0087764,0.7720591,0.0
2004-11-07,241.07507,238.0924,-0.085591055,30.709526,2.7759597,0.22061203,154.79959,0.0,1.4727888,0.7860593,0.0
2004-11-08,246.22362,244.06514,-0.09562771,26.764204,3.1021774,0.21356396,166.29874,0.0,1.1637377,0.76622415,0.0
2004-11-09,241.99475,239.49959,-0.072463766,30.532522,2.3498585,0.109059654,155.27385,0.0,0.88861424,0.7621947,0.0
2004-11-10,240.65735,238.74323,-0.04101777,22.217377,1.3298981,0.03820165,145.4771,0.0,0.6743346,0.76276475,0.0
2004-11-11,226.84587,222.50291,-0.01585726,27.065271,0.5138754,0.0063213804,83.27458,0.0,0.07311384,0.7575538,0.0
2004-11-12,233.58943,228.328,-0.045819465,32.962406,1.4877833,2.3921331e-05,130.76918,0.0,0.4389877,0.7670758,0.0
2004-11-13,236.68279,232.95111,-0.032762915,18.489294,1.0631329,0.0,134.20164,0.0,0.4018988,,0.0
2004-11-14,227.43864,221.1533,-0.014384727,21.143423,0.46628165,0.0,90.43076,0.0,0.07907777,,0.0
2004-11-15,224.15062,217.86365,-0.013187648,26.380495,0.42766166,0.0,85.707306,0.0,0.05524295,,0.0
2004-11-16,227.75452,220.73192,-0.01367423,19.629908,0.4421459,0.0,102.201256,0.0,0.19262981,,0.0
2004-11-17,229.52788,212.40218,-0.0034406534,7.354505,0.111063875,0.0,83.56652,0.0,0.019567855,,0.0
2004-11-18,228.80159,214.15839,-0.012670746,22.690393,0.41088971,0.0,91.85813,0.0,0.014503525,,0.0
2004-11-19,232.5948,224.1286,-0.015636466,15.255744,0.5057636,0.0,128.09373,0.0,0.19174993,,0.0
2004-11-20,234.9961,220.3521,-0.018190531,16.673182,0.5899511,0.0,106.94367,0.0,0.01072186,,0.0
2004-11-21,233.2805,225.9879,-0.038244307,33.089123,1.2389635,0.0,119.63685,0.0,0.1575302,,0.0
2004-11-22,231.86281,227.19861,-0.02048703,19.004562,0.6654627,0.0,125.662346,0.0,0.21669534,,0.0
2004-11-23,235.88422,230.08075,-0.03238427,19.924738,1.0496082,0.0,145.53908,0.0,0.23059706,,0.0
2004-11-24,237.70001,232.3455,-0.05187012,28.90423,1.6817974,0.0,135.02052,0.0,0.08779272,,0.0
2004-11-25,239.58496,232.25653,-0.013537919,7.17148,0.44002327,0.0,157.30995,0.0,0.32616752,,0.0
2004-11-26,238.17224,234.8496,-0.031412404,16.556456,1.0182191,0.0,160.81139,0.0,0.4715289,,0.0
2004-11-27,243.72758,240.8725,-0.0977501,30.418886,3.1691425,0.0,173.44014,0.0,1.2657775,,0.0
2004-11-28,243.84715,240.1194,-0.035808977,11.036185,1.1620505,0.0,174.30884,0.0,0.6185598,,0.0
2004-11-29,238.77167,235.55328,-0.02386109,11.957789,0.7711384,0.0,152.91602,0.0,0.36699206,,0.0
2004-11-30,237.06622,231.98656,-0.049586657,27.587439,1.6095921,0.0,141.66109,0.0,0.5589434,,0.0
2004-12-01,237.9887,233.95076,-0.031244183,14.901841,1.01342,0.0,142.61852,0.0,0.25547814,,0.0
2004-12-02,237.12964,233.466,-0.034737475,19.904654,1.1248647,0.0,143.4741,0.0,0.49700868,,0.0
2004-12-03,229.30077,222.73534,-0.008352917,11.215069,0.27101532,0.0,104.02546,0.0,0.09897101,,0.0
2004-12-04,228.65422,223.33034,-0.026147071,32.090496,0.84700793,0.0,107.832344,0.0,0.16364038,,0.0
2004-12-05,231.11473,221.57355,-0.015826145,19.084251,0.5110838,0.0,98.88754,0.0,0.01405399,,0.0
2004-12-06,233.2592,218.23756,-0.012301845,14.094795,0.3993121,0.0,100.92429,0.0,0.009284186,,0.0
2004-12-07,231.66136,221.16777,-0.021853201,25.047625,0.70885116,0.0,110.191376,0.0,0.064161554,,0.0
2004-12-08,234.90428,223.09425,-0.0074625425,7.081997,0.24319506,0.0,124.93911,0.0,0.20679472,,0.0
2004-12-09,225.09619,218.43842,-0.007604894,15.694924,0.24692504,0.0,98.485634,0.0,0.14696343,,0.0
2004-12-10,222.13556,216.2902,-0.0069960207,18.59309,0.22504449,0.0,89.05225,0.0,0.13065806,,0.0
2004-12-11,225.11115,210.93512,-0.0058554797,14.306094,0.1869138,0.0,81.87702,0.0,0.0220229,,0.0
2004-12-12,228.2743,214.38501,-0.0042687235,17.272512,0.14077695,0.0,92.28147,0.0,0.0009202621,,0.0
2004-12-13,230.06526,219.16463,-0.010408916,21.811697,0.338127,0.0,115.108345,0.0,0.10601512,,0.0
2004-12-14,228.91145,223.59502,-0.018529244,23.206331,0.60090846,0.0,118.408485,0.0,0.23269919,,0.0
2004-12-15,230.59021,226.99115,-0.024752032,29.4792,0.8028793,0.0,119.7301,0.0,0.33116224,,0.0
2004-12-16,226.1338,216.71106,-0.009238075,17.293512,0.300879,0.0,86.557526,0.0,0.067250416,,0.0
2004-12-17,221.92522,211.96996,-0.0041396553,14.148936,0.13414986,0.0,81.67231,0.0,0.113384806,,0.0
2004-12-18,224.89656,217.3418,-0.025489388,37.318516,0.8257614,0.0,104.19818,0.0,0.32943153,,0.0
2004-12-19,228.66792,223.92558,-0.023678312,27.40815,0.76876974,0.0,101.31503,0.0,0.23101544,,0.0
2004-12-20,223.47668,217.08208,-0.013047415,27.852247,0.42282262,0.0,87.20879,0.0,0.23608436,,0.0
2004-12-21,217.84062,212.70544,-0.0066891094,30.518324,0.21919656,0.0,68.85931,0.0,0.079160474,,0.0
2004-12-22,216.6595,212.09743,-0.0073399935,37.98908,0.23821123,0.0,68.26957,0.0,0.034953255,,0.0
2004-12-23,221.3808,217.0747,-0.013066382,40.937145,0.42602578,0.0,86.92059,0.0,0.10621101,,0.0
2004-12-24,230.0782,226.28096,-0.027980551,35.62647,0.90633494,0.0,121.99059,0.0,0.22396176,,0.0
2004-12-25,237.8247,235.07121,-0.057540677,45.17229,1.8681749,0.0,150.33401,0.0,1.3105199,,0.0
2004-12-26,235.06976,231.77428,-0.03762822,27.48597,1.2217171,0.0,124.474396,0.0,0.5170124,,0.0
2004-12-27,228.57745,225.16772,-0.012853187,17.331556,0.4145465,0.0,118.23344,0.0,0.48110262,,0.0
2004-12-28,229.86928,226.81647,-0.017537888,24.74498,0.56645566,0.0,128.51096,0.0,0.8311553,,0.0
2004-12-29,225.66985,221.47664,-0.01624159,29.65718,0.5271184,0.0,86.22524,0.0,0.090726405,,0.0
2004-12-30,222.15025,212.71893,-0.0073867096,20.880053,0.24292564,0.0,80.68367,0.0,0.05604102,,0.0
2004-12-31,223.2271,218.27924,-0.017376138,42.02578,0.5624803,0.0,80.951805,0.0,0.09343588,,0.0
2005-01-01,221.56439,215.98877,-0.0133580435,35.727886,0.43159786,0.0,78.9733,0.0,0.063540004,,0.0
2005-01-02,229.67387,224.84904,-0.027609559,33.678043,0.89444596,0.0,120.60574,0.0,0.43700865,,0.0
2005-01-03,230.43683,226.21361,-0.041164864,52.45073,1.3349043,0.0,98.014595,0.0,0.1056827,,0.0
2005-01-04,237.01239,234.4954,-0.043714654,32.08306,1.4165325,0.0,154.34608,0.0,0.81132233,,0.0
2005-01-05,235.93767,230.85901,-0.020881508,19.695635,0.67720574,0.0,130.86382,0.0,0.13634408,,0.0
2005-01-06,231.76546,222.57666,-0.010928355,22.81618,0.3538301,0.0,105.31124,0.0,0.010213023,,0.0
2005-01-07,231.80779,223.86426,-0.02665732,26.51326,0.8661351,0.0,108.892235,0.0,0.039773595,,0.0
2005-01-08,230.43036,223.81989,-0.019224253,20.000254,0.62498444,0.0,119.95167,0.0,0.16541235,,0.0
2005-01-09,228.1017,221.89046,-0.013974624,18.34808,0.45262924,0.0,108.67999,0.0,0.14481506,,0.0
2005-01-10,225.96342,213.9328,-0.004103174,9.837512,0.13252592,0.0,89.0235,0.0,0.06086039,,0.0
2005-01-11,226.43843,221.6028,-0.02442607,41.56155,0.7918648,0.0,105.98615,0.0,0.21008122,,0.0
2005-01-12,227.5504,222.22777,-0.018845249,26.920244,0.6097228,0.0,104.24475,0.0,0.18854785,,0.0
2005-01-13,228.41264,222.96071,-0.026700703,32.39605,0.86391765,0.0,110.68789,0.0,0.20404029,,0.0
2005-01-14,237.10185,233.8731,-0.04317196,27.453684,1.4017087,0.0,155.9593,0.0,0.77260214,,0.0
2005-01-15,237.415,234.48872,-0.049842853,31.208357,1.6178812,0.0,146.63206,0.0,0.6566658,,0.0
2005-01-16,239.62798,236.9292,-0.062388152,31.520716,2.0242424,0.0,153.18896,0.0,0.49031258,,0.0
2005-01-17,238.12605,235.30005,-0.047902163,28.426199,1.5533332,0.0,143.92845,0.0,0.43253088,,0.0
2005-01-18,234.16133,230.42426,-0.032666486,24.848555,1.0601153,0.0,125.803345,0.0,0.1583991,,0.0
2005-01-19,235.69029,228.20818,-0.016952615,12.270177,0.54965025,0.0,129.144,0.0,0.3582529,,0.0
2005-01-20,233.30548,217.97563,-0.009674029,11.579666,0.31368995,0.0,99.381004,0.0,0.039664794,,0.0
2005-01-21,229.00603,224.39336,-0.027572338,36.647995,0.8943756,0.0,108.01739,0.0,0.22474557,,0.0
2005-01-22,229.38452,224.21544,-0.037337206,39.618183,1.2102133,0.0,110.58703,0.0,0.29326993,,0.0
2005-01-23,246.15088,244.04088,-0.12128742,41.999214,3.935386,0.0,187.63069,0.0,2.501782,,0.0
2005-01-24,252.12299,251.18813,-0.09820539,20.628609,3.205085,0.0,207.23717,0.0,8.110456,,0.0
2005-01-25,239.90791,237.78357,-0.10854006,34.762653,3.517256,0.0,156.11789,0.0,1.2385542,,0.0
2005-01-26,255.24736,253.38884,-0.23125438,36.13934,7.496811,0.0,208.14319,0.0,2.2038028,,0.0
2005-01-27,254.71361,252.52794,-0.22620194,33.27117,7.337114,0.0,205.00334,0.0,2.429577,,0.0
2005-01-28,249.65785,248.57379,-0.03786432,13.159215,1.2328247,0.0,196.53587,0.0,3.5740135,,0.0
2005-01-29,234.0243,232.57274,-0.013732608,20.085054,0.4445804,0.0,121.18372,0.0,0.49055558,,0.0
2005-01-30,231.65132,227.91313,-0.032321937,33.273525,1.0450846,0.0016109546,119.721794,0.0,0.4609345,0.760609,0.0
2005-01-31,246.60211,244.4082,-0.09757998,29.625147,3.163496,0.0012440706,182.95183,0.0,1.4019436,0.7914923,0.0
2005-02-01,233.76842,229.71199,-0.038305156,25.996408,1.2401875,0.08782196,122.495125,0.0,0.6191603,0.76225513,0.0
2005-02-02,236.69878,232.93945,-0.036090612,17.028849,1.1719011,0.24757998,127.60465,0.0,0.69129544,0.7575588,0.0
2005-02-03,226.09889,219.67378,-0.012618641,23.64208,0.40737972,0.42192587,91.94211,0.0,0.07375465,0.7591448,0.0
2005-02-04,233.81856,230.13615,-0.049775735,36.95755,1.6135918,0.57501906,139.58803,0.0,0.5262061,0.77241766,0.0
2005-02-05,239.84926,236.95976,-0.08150544,40.84516,2.6435535,0.9365959,135.65309,0.0,0.30854687,0.7660543,0.0
2005-02-06,237.14587,233.22237,-0.043797284,25.824554,1.4212326,0.99898785,130.18082,0.0,0.4415461,0.77479374,0.0
2005-02-07,236.38976,233.86511,-0.022246147,19.555998,0.7208398,1.1560262,162.77328,0.0,1.7927761,0.7906635,0.0
2005-02-08,233.15266,228.21315,-0.010412023,9.829396,0.3381765,2.2488403,119.61734,0.0,0.4265591,0.7698618,0.0
2005-02-09,230.09404,220.9895,-0.008120148,10.323459,0.2625102,2.7983634,110.635,0.0,0.24841179,0.7705373,0.0
2005-02-10,222.78503,216.54152,-0.008082257,20.699799,0.26145402,4.545704,87.41296,0.0,0.068442255,0.7569851,0.0
2005-02-11,227.0462,214.175,-0.00608906,12.449801,0.19778395,5.1336427,94.26743,0.0,0.14713997,0.76149774,0.0
2005-02-12,232.34874,228.8814,-0.037624564,30.911453,1.2185339,4.810065,142.00089,0.0,0.3931529,0.77258855,0.0
2005-02-13,244.169,242.28235,-0.067019485,29.73358,2.1739,3.4881313,184.6074,0.0,2.1289477,0.8125291,0.0
2005-02-14,244.66869,242.21657,-0.08842246,29.899788,2.868141,3.1061604,174.12146,0.0,1.9741551,0.8180214,0.0
2005-02-15,242.90778,241.11897,-0.04002355,16.760958,1.297851,5.2499695,171.52693,0.0,1.0965172,0.79512066,0.0
2005-02-16,233.00984,229.11336,-0.016235255,17.089298,0.52559304,11.196696,113.18717,0.0,0.2033077,0.76523125,0.0
2005-02-17,230.31612,224.01634,-0.023874013,27.32921,0.7726085,9.8932295,110.41439,0.0,0.1590463,0.7801415,0.0
2005-02-18,232.4746,228.16914,-0.042535573,33.170338,1.3773732,12.631111,121.26898,0.0,0.3219813,0.7737295,0.0
2005-02-19,254.70763,251.94524,-0.3548865,43.73524,11.508022,7.900114,208.83801,0.0,2.6042895,0.8127022,0.0
2005-02-20,255.4881,253.43048,-0.26863238,34.26855,8.712104,11.404022,203.56532,0.0,1.522371,0.7956734,0.0
2005-02-21,259.91666,258.28342,-0.28299597,33.405453,9.182403,8.065513,229.36946,0.0,4.2279463,0.8181986,0.0
2005-02-22,256.52957,254.69739,-0.2873726,37.173817,9.316172,16.002176,193.49004,0.0,1.3317543,0.7856023,0.0
2005-02-23,250.34593,247.25829,-0.15026405,31.667833,4.8703876,17.82247,166.855,0.0,0.21015112,0.78419524,0.0
2005-02-24,246.71355,241.99316,-0.103569984,37.626938,3.3550415,20.969156,143.19673,0.0,0.08825271,0.77703834,0.0
2005-02-25,245.11224,241.10036,-0.08636302,25.23432,2.8000813,21.0106,160.44258,0.0,0.22336626,0.7814007,0.0
2005-02-26,241.4312,236.88255,-0.035239443,15.735921,1.145535,24.419556,146.47269,0.0,0.12893263,0.7794982,0.0
2005-02-27,237.29332,231.6637,-0.01742817,11.0273695,0.5672149,26.25297,130.02992,0.0,0.11139871,0.7763678,0.0
2005-02-28,242.15263,237.76155,-0.076433465,42.96078,2.4774635,26.399252,148.50581,0.0,0.335705,0.786453,0.0
2005-03-01,248.90808,246.5489,-0.060116574,15.3772745,1.9470506,21.839151,200.53705,0.0,1.9461621,0.803486,0.0
2005-03-02,245.64561,243.61339,-0.063124195,22.364983,2.0489752,23.955248,165.77582,0.0,0.7164187,0.79781604,0.0
2005-03-03,235.59521,232.87427,-0.028602028,19.990454,0.9311783,34.354565,130.45518,0.0,0.48139638,0.7815227,0.0
2005-03-04,252.7737,250.63356,-0.21612279,32.813717,7.008854,18.902445,210.68562,0.0,3.7516239,0.822979,0.0
2005-03-05,254.68614,252.97813,-0.20872524,31.228731,6.768608,29.432688,199.1989,0.0,1.6774393,0.80137885,0.0
2005-03-06,252.78308,250.35371,-0.17986031,28.236712,5.829864,42.980915,184.22383,0.0,1.668837,0.78835684,0.0
2005-03-07,248.281,244.50993,-0.0780099,19.72757,2.5275333,41.550335,166.643,0.0,0.4554273,0.7841833,0.0
2005-03-08,251.84825,249.50703,-0.11318343,19.395214,3.6713517,28.331644,199.00037,0.0,3.2122014,0.8175226,0.0
2005-03-09,248.35158,246.4038,-0.08480601,19.724468,2.750166,41.24121,175.30202,0.0,0.8470411,0.7950213,0.0
2005-03-10,247.25887,245.61888,-0.0693554,21.89952,2.2489412,32.710247,186.03716,0.0,1.3769956,0.8135113,0.0
2005-03-11,250.1148,248.38756,-0.09658081,21.917303,3.1323717,46.437378,182.51404,0.0,1.6497601,0.79703426,0.0
2005-03-12,247.782,246.04872,-0.077720165,20.153118,2.5176265,48.103195,176.83772,0.0,1.0392338,0.79493886,0.0
2005-03-13,239.61931,236.52345,-0.033797428,17.295773,1.0949023,70.05808,116.72012,0.0,0.08539621,0.7741701,0.0
2005-03-14,237.49211,227.96288,0.0041861287,23.962105,-0.13676111,68.598335,111.84664,0.0,0.005773394,0.7778633,0.0
2005-03-15,239.59724,236.99956,-0.02250609,11.210369,0.73091227,63.62068,147.5857,0.0,0.35006085,0.7836971,0.0
2005-03-16,228.94861,225.1906,-0.014785445,21.33489,0.48075476,79.09144,89.62971,0.0,0.03914694,0.77203566,0.0
2005-03-17,230.90619,227.0583,-0.029217625,34.96762,0.94585615,81.5304,92.612236,0.0,0.057234626,0.77459085,0.0
2005-03-18,232.5379,226.61401,-0.020197637,19.01422,0.6529276,84.030334,101.59132,0.0,0.032796595,0.7749735,0.0
2005-03-19,235.20453,227.33948,-0.011919885,24.14331,0.38595852,89.34164,108.11327,0.0,2.8385068e-07,0.7733322,0.0
2005-03-20,244.64082,241.51202,-0.10215706,33.16403,3.3130548,67.32764,167.42236,0.0,0.755964,0.7952381,0.0
2005-03-21,246.08057,243.8073,-0.10548463,27.064842,3.4227664,75.80221,168.02516,0.0,0.8899717,0.7894906,0.0
2005-03-22,254.51924,252.85832,-0.14081334,22.159325,4.5687485,58.993286,211.05737,0.0,2.7795732,0.812169,0.0
2005-03-23,250.43677,248.3903,-0.114166304,23.625763,3.7005806,85.68441,171.26685,0.0,0.64224297,0.7901908,0.0
2005-03-24,249.10217,247.35231,-0.053367075,18.085423,1.7295647,67.35865,188.51752,0.0,1.5363977,0.80361015,0.0
2005-03-25,250.83014,249.76506,-0.041629776,13.908627,1.3505088,61.351414,198.43262,0.0,2.2612488,0.8148361,0.0
2005-03-26,245.01299,243.03526,-0.053389844,17.387384,1.7318686,98.17459,151.3346,0.0,0.22773127,0.7875894,0.0
2005-03-27,244.97554,242.76988,-0.061743606,19.940348,2.0012908,91.57352,162.31767,0.0,0.39329967,0.7943893,0.0
2005-03-28,247.25732,246.10283,-0.032404605,11.493726,1.051692,98.77329,175.74226,0.0,1.4693979,0.7955111,0.0
2005-03-29,241.287,239.07802,-0.03201176,14.594237,1.0345669,111.842705,134.87805,0.0,0.2034791,0.78509706,0.0
2005-03-30,235.35596,230.96509,-0.0051277666,4.430112,0.16598225,120.448425,114.190315,0.0,0.22024551,0.78206635,0.0
2005-03-31,231.00279,224.27583,-0.005951197,7.9076667,0.1944135,136.90521,87.72552,0.0,0.02638152,0.77662736,0.0
2005-04-01,231.11177,225.55847,-0.018159822,25.168077,0.5875439,142.69878,84.63589,0.0,1.929499e-05,0.77644664,0.0
2005-04-02,238.12447,229.12178,-0.009107278,14.582347,0.29349795,132.17351,121.38444,0.0,0.01682111,0.7866518,0.0
2005-04-03,246.76503,244.66872,-0.016728288,13.144683,0.5420532,100.65332,191.35042,0.0,0.752234,0.80719095,0.0
2005-04-04,242.18848,240.48573,-0.022967564,9.097331,0.74710464,133.01587,144.41402,0.0,0.42711905,0.7896344,0.0
2005-04-05,233.30739,230.40123,-0.008891186,9.418234,0.28760514,155.45546,99.188515,0.0,0.10399955,0.77860254,0.0
2005-04-06,232.10431,227.25055,-0.009541094,11.672185,0.31047186,148.92015,103.29644,0.0,0.114635214,0.78153056,0.0
2005-04-07,237.26678,233.84529,-0.035772815,19.921629,1.1595043,126.88352,141.87993,0.0,0.7284903,0.7967086,0.0
2005-04-08,245.6018,244.07198,-0.039276727,12.1228,1.2744101,139.00203,164.66878,0.0,0.65472007,0.7927448,0.0
2005-04-09,241.50746,238.98112,-0.019579949,8.734904,0.6336498,162.73584,136.40207,0.0,0.11295354,0.7833459,0.0
2005-04-10,239.5898,234.44197,-0.011141838,6.2775936,0.36167035,162.74164,128.33455,0.0,0.09707715,0.783708,0.0
2005-04-11,238.92316,235.36983,-0.011691445,7.15798,0.37851706,160.00655,136.39568,0.0,0.17322741,0.78718936,0.0
